 # x1	x2	y
2.92657	2.8634	0
-2.09846	0.930166	0
-0.519597	3.64321	0
-0.12404	-0.258403	0
-1.16801	-3.54219	0
0.0963684	0.89236	0
0.0898529	1.04619	0
1.96355	3.66351	0
8.94667	3.58334	1
8.94005	7.80587	1
9.30235	8.4207	1
8.65256	10.827	1
6.44026	7.39543	1
10.6383	10.3201	1
6.79792	5.59771	1
7.16759	6.92551	1
7.15725	8.15304	1
7.73387	8.16518	1
7.72679	9.6714	1
8.78159	10.5474	1
5.26295	8.15632	1
10.3131	13.4729	1
9.26604	12.3395	1
9.73142	12.0627	1
8.2494	1.56572	1
8.0525	6.88553	1
12.7276	10.2053	1
7.83229	11.4254	1
7.71749	12.232	1
5.76256	10.1082	1
8.54452	4.07285	1
9.15112	4.87531	1
8.69729	7.52923	1
9.17621	8.4088	1
8.82097	6.47115	1
10.685	6.38013	1
9.74424	3.96631	1
11.0921	7.91726	1
7.52444	7.53844	1
5.34837	3.82711	1
6.88163	8.38468	1
4.07568	8.39128	1
10.7943	8.7782	1
8.26294	9.44825	1
7.63166	8.45179	1
7.20816	8.40584	1
11.8705	6.15652	1
9.2549	9.45842	1
7.92784	10.1148	1
11.3006	5.84421	1
7.90558	6.21293	1
5.63881	11.1093	1
7.82679	-0.151679	1
7.63366	6.32564	1
8.7282	5.0778	1
4.0317	10.5796	1
5.62838	8.67616	1
7.01226	10.5098	1
12.8107	7.33596	1
6.78632	10.55	1
6.03159	7.08153	1
5.27268	10.4558	1
9.62079	8.39381	1
4.20162	8.26622	1
8.94447	10.3408	1
5.35686	7.67776	1
10.3959	9.34853	1
5.81328	5.42373	1
5.9352	9.68782	1
6.55422	7.57035	1
3.78094	11.6054	1
5.9303	4.99358	1
5.84689	13.2118	1
10.2653	8.59669	1
8.23218	4.92751	1
9.71745	9.11987	1
10.6985	11.0166	1
3.63671	8.86183	1
4.25247	7.03297	1
8.95919	3.54312	1
4.78235	9.22999	1
9.02549	7.07271	1
11.317	10.3816	1
6.89386	12.2847	1
6.94998	8.38519	1
6.20231	6.77495	1
8.45692	9.92769	1
9.42547	11.9251	1
4.96899	7.33122	1
5.97665	6.19935	1
9.23531	7.9383	1
9.47301	6.52638	1
8.18432	9.15528	1
8.01201	5.59605	1
5.7133	8.03032	1
5.67539	11.4657	1
10.1335	8.906	1
7.38185	6.24631	1
9.32967	11.5998	1
7.32926	7.30503	1
9.64739	8.73034	1
10.8326	5.75601	1
6.51944	9.98501	1
6.51151	9.11025	1
7.21505	11.2457	1
7.68355	8.5813	1
6.62463	9.40757	1
9.44912	7.59633	1
4.59305	10.7642	1
9.27878	6.67309	1
5.41035	11.4054	1
9.35871	7.44681	1
10.5193	7.19039	1
10.0278	3.82716	1
8.76513	8.82996	1
3.73102	6.17107	1
8.38359	8.65732	1
9.18815	10.9309	1
6.32586	7.1703	1
7.41375	11.5747	1
9.65801	5.60848	1
7.14142	6.86949	1
6.71456	8.28572	1
9.09708	4.79854	1
7.36378	4.68104	1
8.05191	9.66523	1
8.68486	10.2492	1
11.2805	10.8173	1
5.76828	8.35493	1
8.28854	5.54619	1
7.34474	9.84359	1
9.15416	7.43888	1
12.0653	6.92502	1
2.74439	6.30282	1
11.3532	1.75086	1
6.22647	11.6974	1
6.59429	4.53652	1
9.83152	11.0626	1
3.57622	7.81002	1
7.31021	5.79195	1
5.52158	6.76312	1
4.90176	8.44467	1
13.3887	8.68639	1
7.06157	8.79268	1
13.742	9.90671	1
9.96487	9.01886	1
10.6224	6.19575	1
10.6672	3.32404	1
11.2989	11.3156	1
7.76319	7.30347	1
7.37679	5.31086	1
6.24262	11.0133	1
7.64669	6.21521	1
9.50412	3.89229	1
6.4437	8.11275	1
8.27204	5.85807	1
10.6035	8.37062	1
6.90791	6.28297	1
6.57656	8.31899	1
7.9323	8.13971	1
5.02701	7.31759	1
9.67865	10.5188	1
5.97184	9.12179	1
9.15269	5.7953	1
1.73694	11.3147	1
7.73774	6.05807	1
9.80485	8.71772	1
8.32888	5.89698	1
8.26812	10.1853	1
9.61674	7.95204	1
11.514	8.67838	1
7.09412	5.51857	1
7.34687	9.02152	1
9.09694	9.78661	1
6.03569	8.12648	1
6.46979	10.2469	1
9.57545	10.7817	1
7.66053	5.38001	1
7.31537	5.4587	1
5.38278	5.00986	1
10.4317	4.94093	1
4.31205	7.86759	1
6.14061	6.22419	1
10.5493	8.35688	1
9.98641	8.28467	1
11.0274	6.45917	1
9.46896	10.7615	1
7.60166	8.82207	1
9.28695	6.49386	1
7.79555	7.2324	1
8.87994	5.21486	1
11.2843	8.58669	1
9.42457	8.774	1
7.99979	8.45588	1
9.83019	10.3968	1
6.81641	6.20819	1
7.57172	9.74749	1
8.24042	10.0008	1
6.08116	6.2796	1
6.74434	3.6189	1
10.2314	9.16815	1
11.6136	8.61326	1
6.84632	11.2006	1
10.2262	10.7939	1
5.90542	5.64093	1
7.84604	8.81087	1
8.98063	10.8459	1
4.78895	4.56661	1
11.9543	9.17436	1
4.37944	9.02775	1
8.88026	7.03389	1
9.17406	5.55662	1
7.58641	6.54051	1
4.69005	7.92132	1
9.73516	7.35012	1
8.73586	7.90714	1
5.58559	8.51866	1
6.13035	7.99926	1
7.06048	5.54908	1
6.89668	6.54674	1
6.52461	9.72342	1
9.94156	14.3253	1
5.68387	4.09189	1
8.29659	9.79638	1
10.7751	7.09888	1
6.85275	9.95617	1
8.53645	6.76676	1
6.9026	7.03392	1
8.70082	7.42978	1
7.54622	7.26589	1
10.4293	8.11268	1
8.37483	8.07447	1
9.19248	10.0647	1
5.08574	11.6095	1
6.41962	2.31915	1
6.70661	9.97672	1
2.30867	5.93449	1
12.5533	6.9639	1
12.182	9.55447	1
5.14214	9.9778	1
6.47186	6.22992	1
7.57793	11.7495	1
7.70016	8.50874	1
7.3853	12.335	1
10.7826	8.05307	1
11.0356	6.83886	1
12.66	6.4439	1
6.07269	10.0469	1
9.14313	6.73018	1
10.4527	7.08356	1
9.11798	7.1605	1
6.89592	11.3454	1
4.23447	5.37142	1
9.17509	6.9248	1
7.81851	9.01664	1
6.67072	11.5223	1
8.25352	8.05376	1
5.54421	9.65947	1
